Data;Último;Abertura;Máxima;Mínima;Vol.;Var%
14/12/2015;44747;45258;45258;44531;2,56M;-0,0114
15/12/2015;44872;44748;45423;44748;2,64M;0,0028
16/12/2015;45016;44868;45099;44095;3,43M;0,0032
17/12/2015;45261;45016;46251;45016;3,12M;0,0055
18/12/2015;43911;45249;45249;43690;4,71M;-0,0298
21/12/2015;43200;43912;44223;43196;3,56M;-0,0162
22/12/2015;43470;43208;43632;43137;2,66M;0,0062
23/12/2015;44015;43479;44233;43479;2,58M;0,0125
28/12/2015;43764;44016;44087;43709;1,85M;-0,0057
29/12/2015;43654;43781;44042;43523;1,73M;-0,0025
30/12/2015;43350;43653;43662;43217;2,76M;-0,007
04/01/2016;42141;43349;43349;42125;3,07M;-0,0279
05/01/2016;42419;42139;42534;42137;2,64M;0,0066
06/01/2016;41773;42410;42410;41590;4,06M;-0,0152
07/01/2016;40695;41772;41772;40695;4,16M;-0,0258
08/01/2016;40612;40695;41218;40463;3,32M;-0,002
11/01/2016;39950;40612;40974;39924;3,18M;-0,0163
12/01/2016;39514;39955;40261;39426;3,49M;-0,0109
13/01/2016;38944;39518;40050;38822;3,68M;-0,0144
14/01/2016;39500;38944;39502;38459;3,99M;0,0143
15/01/2016;38569;39494;39494;37986;4,20M;-0,0236
18/01/2016;37937;38572;38633;37937;2,23M;-0,0164
19/01/2016;38057;37941;38857;37941;3,14M;0,0032
20/01/2016;37645;38056;38056;37046;4,08M;-0,0108
21/01/2016;37717;37647;38079;37495;3,89M;0,0019
22/01/2016;38031;37737;38444;37737;4,33M;0,0083
26/01/2016;37497;38031;38031;37112;3,72M;-0,014
27/01/2016;38376;37501;38766;37402;4,79M;0,0234
28/01/2016;38630;38376;39100;37996;4,60M;0,0066
29/01/2016;40406;38635;40406;38635;5,65M;0,046
01/02/2016;40570;40397;40570;39738;3,77M;0,0041
02/02/2016;38596;40564;40564;38596;4,56M;-0,0487
03/02/2016;39589;38597;39726;38597;4,37M;0,0257
04/02/2016;40822;39589;41444;39589;5,56M;0,0311
05/02/2016;40592;40812;41249;40566;3,67M;-0,0056
10/02/2016;40377;40592;40592;39960;;-0,0053
11/02/2016;39318;40370;40370;38928;3,79M;-0,0262
12/02/2016;39808;39324;39901;39324;3,43M;0,0125
15/02/2016;40093;39808;40671;39808;1,75M;0,0072
16/02/2016;40948;40093;41206;40074;4,04M;0,0213
17/02/2016;41631;40958;42436;40958;5,47M;0,0167
18/02/2016;41478;41624;41698;41183;3,64M;-0,0037
19/02/2016;41543;41477;41828;41071;3,40M;0,0016
22/02/2016;43235;41544;43345;41544;4,65M;0,0407
23/02/2016;42521;43235;43601;42359;3,92M;-0,0165
24/02/2016;42085;42521;42521;41211;3,63M;-0,0103
25/02/2016;41888;42084;42327;41442;4,05M;-0,0047
26/02/2016;41593;41889;42495;41417;3,38M;-0,007
29/02/2016;42794;41599;43053;41599;4,61M;0,0289
01/03/2016;44122;42795;44181;42795;4,75M;0,031
02/03/2016;44893;44122;44983;43841;5,16M;0,0175
03/03/2016;47193;44900;47375;44900;9,31M;0,0512
04/03/2016;49085;47194;50024;47194;10,60M;0,0401
07/03/2016;49246;49089;49639;48746;5,90M;0,0033
08/03/2016;49102;49244;49914;48847;7,37M;-0,0029
09/03/2016;48665;49102;50001;48623;6,42M;-0,0089
10/03/2016;49571;48667;49974;47922;7,70M;0,0186
11/03/2016;49639;49574;50038;49156;6,19M;0,0014
14/03/2016;48867;49639;50166;48757;4,95M;-0,0155
15/03/2016;47130;48866;48866;46684;5,67M;-0,0356
16/03/2016;47763;47130;47814;46521;5,27M;0,0134
17/03/2016;50914;47770;51268;47770;7,47M;0,066
18/03/2016;50815;50915;51308;50202;5,62M;-0,0019
21/03/2016;51172;50816;51370;50765;3,82M;0,007
22/03/2016;51010;51170;51215;50812;4,02M;-0,0032
23/03/2016;49690;51005;51005;49491;3,75M;-0,0259
24/03/2016;49657;49686;49686;48778;3,80M;-0,0007
28/03/2016;50838;49687;51149;49687;3,62M;0,0238
29/03/2016;51155;50839;51765;50387;4,45M;0,0062
30/03/2016;51249;51155;52262;50900;4,88M;0,0018
31/03/2016;50055;51248;51248;49642;4,38M;-0,0233
01/04/2016;50562;50054;50768;49361;4,01M;0,0101
04/04/2016;48780;50556;50556;48600;3,67M;-0,0352
05/04/2016;49054;48778;49629;48149;3,66M;0,0056
06/04/2016;48096;49054;49054;47874;3,93M;-0,0195
07/04/2016;48513;48099;48940;48099;3,15M;0,0087
08/04/2016;50293;48517;50486;48517;5,20M;0,0367
11/04/2016;50165;50303;51089;50078;4,18M;-0,0025
12/04/2016;52002;50166;52327;50166;5,31M;0,0366
13/04/2016;53150;52010;53844;52010;6,57M;0,0221
14/04/2016;52411;53150;53699;52242;5,66M;-0,0139
15/04/2016;53228;52414;53390;52414;5,20M;0,0156
18/04/2016;52894;53229;53479;52305;4,53M;-0,0063
19/04/2016;53710;52894;54054;52894;5,19M;0,0154
20/04/2016;53631;53711;53857;53149;4,69M;-0,0015
22/04/2016;52908;53630;53630;52629;4,39M;-0,0135
25/04/2016;51862;52911;52949;51748;3,81M;-0,0198
26/04/2016;53083;51867;53108;51838;3,87M;0,0235
27/04/2016;54478;53094;54560;53094;5,05M;0,0263
28/04/2016;54312;54475;54978;53963;4,55M;-0,003
29/04/2016;53911;54317;54705;53592;5,05M;-0,0074
02/05/2016;53562;53910;54113;53265;3,39M;-0,0065
03/05/2016;52260;53557;53557;52260;4,01M;-0,0243
04/05/2016;52553;52253;52672;51931;4,40M;0,0056
05/05/2016;51671;52569;53071;51311;3,65M;-0,0168
06/05/2016;51718;51671;52159;51204;3,40M;0,0009
09/05/2016;50990;51717;51717;49908;5,09M;-0,0141
10/05/2016;53071;50994;53071;50994;4,21M;0,0408
11/05/2016;52764;53072;53976;52736;4,48M;-0,0058
12/05/2016;53241;52765;53798;52424;4,77M;0,009
13/05/2016;51804;53236;53250;51366;4,45M;-0,027
16/05/2016;51803;51803;52305;51585;3,64M;0
17/05/2016;50839;51795;51946;50689;3,99M;-0,0186
18/05/2016;50562;50836;51373;50301;4,20M;-0,0055
19/05/2016;50133;50556;50556;49588;4,03M;-0,0085
20/05/2016;49723;50133;50822;49723;3,36M;-0,0082
23/05/2016;49330;49709;49709;48695;3,52M;-0,0079
24/05/2016;49345;49330;50002;49153;3,24M;0,0003
25/05/2016;49483;49347;50357;49347;3,58M;0,0028
27/05/2016;49051;49481;49805;48869;2,80M;-0,0087
30/05/2016;48964;49051;49203;48799;1,21M;-0,0018
31/05/2016;48472;48963;49269;48292;5,80M;-0,0101
01/06/2016;49013;48468;49057;48200;3,39M;0,0112
02/06/2016;49887;49008;49906;48781;3,63M;0,0178
03/06/2016;50620;49888;50634;49888;3,43M;0,0147
06/06/2016;50432;50627;50924;50097;3,11M;-0,0037
07/06/2016;50488;50432;50641;50005;3,05M;0,0011
08/06/2016;51629;50490;51812;50490;4,35M;0,0226
09/06/2016;51118;51633;51633;50832;3,31M;-0,0099
10/06/2016;49422;51117;51117;49421;3,07M;-0,0332
13/06/2016;49661;49419;49764;48804;2,71M;0,0048
14/06/2016;48648;49662;49894;48216;4,01M;-0,0204
15/06/2016;48915;48649;49415;48324;5,16M;0,0055
16/06/2016;49412;48901;49412;48067;4,01M;0,0102
17/06/2016;49534;49409;50191;49405;4,38M;0,0025
20/06/2016;50329;49539;50782;49539;3,59M;0,0161
21/06/2016;50838;50326;50870;49678;3,45M;0,0101
22/06/2016;50156;50835;51239;50060;3,75M;-0,0134
23/06/2016;51560;50161;51673;50161;3,26M;0,028
24/06/2016;50105;51561;51561;49544;4,27M;-0,0282
27/06/2016;49246;50106;50162;48954;3,33M;-0,0172
28/06/2016;50007;49252;50301;49252;3,51M;0,0155
29/06/2016;51002;50009;51229;50009;4,09M;0,0199
30/06/2016;51527;51001;51619;50585;4,51M;0,0103
01/07/2016;52233;51540;52346;51411;4,24M;0,0137
04/07/2016;52569;52241;52918;52241;2,08M;0,0064
05/07/2016;51842;52565;52565;51510;3,22M;-0,0138
06/07/2016;51902;51842;51909;50825;3,38M;0,0011
07/07/2016;52015;51902;52719;51888;3,83M;0,0022
08/07/2016;53141;52020;53166;52020;3,09M;0,0216
11/07/2016;53960;53143;54021;53143;3,31M;0,0154
12/07/2016;54256;53961;54746;53961;4,00M;0,0055
13/07/2016;54598;54256;54647;53733;4,16M;0,0063
14/07/2016;55481;54601;55634;54601;4,54M;0,0162
15/07/2016;55578;55482;55649;55233;3,80M;0,0018
18/07/2016;56484;55573;56509;55355;4,11M;0,0163
19/07/2016;56698;56487;56698;56246;3,91M;0,0038
20/07/2016;56578;56699;56927;56221;4,00M;-0,0021
21/07/2016;56641;56578;56906;56233;3,59M;0,0011
22/07/2016;57002;56641;57171;56518;3,00M;0,0064
25/07/2016;56873;57006;57205;56398;3,22M;-0,0023
26/07/2016;56783;56876;57310;56708;3,46M;-0,0016
27/07/2016;56853;56788;57380;56788;3,91M;0,0012
28/07/2016;56667;56853;56853;55993;3,91M;-0,0033
29/07/2016;57308;56664;57474;56340;4,55M;0,0113
01/08/2016;56756;57309;57729;56676;4,21M;-0,0096
02/08/2016;56162;56756;56974;55696;3,98M;-0,0105
03/08/2016;57077;56157;57101;55788;4,18M;0,0163
04/08/2016;57594;57076;58030;57076;4,32M;0,0091
05/08/2016;57661;57609;57951;57290;3,46M;0,0012
08/08/2016;57635;57655;57917;57504;3,25M;-0,0004
09/08/2016;57689;57637;58095;57615;3,14M;0,0009
10/08/2016;56920;57690;57953;56735;3,62M;-0,0133
11/08/2016;58300;56925;58308;56923;4,03M;0,0242
12/08/2016;58298;58300;58753;57987;3,93M;0
15/08/2016;59146;58316;59324;58316;3,60M;0,0145
16/08/2016;58855;59144;59187;58589;3,99M;-0,0049
17/08/2016;59324;58847;59324;58081;4,31M;0,008
18/08/2016;59166;59324;59418;58829;3,72M;-0,0027
19/08/2016;59099;59158;59240;58599;2,74M;-0,0011
22/08/2016;57781;59080;59099;57631;3,23M;-0,0223
23/08/2016;58020;57781;58596;57781;3,75M;0,0041
24/08/2016;57718;58019;58332;57456;3,32M;-0,0052
25/08/2016;57722;57718;58124;57639;3,07M;0,0001
26/08/2016;57716;57725;58655;57259;3,72M;-0,0001
29/08/2016;58610;57717;58957;57642;2,85M;0,0155
30/08/2016;58575;58610;58882;58293;2,81M;-0,0006
31/08/2016;57901;58580;58910;57506;4,20M;-0,0115
01/09/2016;58236;57901;58417;57638;3,80M;0,0058
02/09/2016;59616;58241;59655;58241;3,89M;0,0237
05/09/2016;59566;59616;59986;59402;1,82M;-0,0008
06/09/2016;60129;59566;60129;59182;3,25M;0,0095
08/09/2016;60232;60129;60311;59743;3,96M;0,0017
09/09/2016;58000;60220;60220;57961;4,12M;-0,0371
12/09/2016;58586;57998;58595;57511;3,64M;0,0101
13/09/2016;56821;58580;58580;56459;4,51M;-0,0301
14/09/2016;57059;56812;57342;56694;3,43M;0,0042
15/09/2016;57909;57068;58127;57068;2,90M;0,0149
16/09/2016;57080;57909;57909;56794;3,83M;-0,0143
19/09/2016;57350;57083;58025;57083;2,77M;0,0047
20/09/2016;57736;57356;57902;57356;3,09M;0,0067
21/09/2016;58394;57736;58575;57326;4,01M;0,0114
22/09/2016;58994;58408;59462;58408;3,47M;0,0103
23/09/2016;58697;58992;59131;58409;2,90M;-0,005
26/09/2016;58054;58697;58697;57904;2,17M;-0,011
27/09/2016;58382;58066;58490;57411;3,04M;0,0057
28/09/2016;59356;58383;59415;58353;3,33M;0,0167
29/09/2016;58351;59346;59621;58292;3,30M;-0,0169
30/09/2016;58367;58350;58900;58271;2,95M;0,0003
03/10/2016;59461;58370;59549;58367;2,86M;0,0187
04/10/2016;59339;59461;59580;58892;4,02M;-0,0021
05/10/2016;60254;59340;60477;59340;3,48M;0,0154
06/10/2016;60644;60254;60724;60070;3,62M;0,0065
07/10/2016;61109;60645;61275;60479;4,37M;0,0077
10/10/2016;61668;61130;61756;61130;3,03M;0,0092
11/10/2016;61022;61668;61668;60885;3,68M;-0,0105
13/10/2016;61119;61020;61329;60243;5,11M;0,0016
14/10/2016;61767;61120;62039;61120;3,81M;0,0106
17/10/2016;62696;61768;62696;61719;3,44M;0,015
18/10/2016;63782;62701;63937;62701;4,39M;0,0173
19/10/2016;63506;63784;64089;63309;3,73M;-0,0043
20/10/2016;63838;63495;63927;62729;3,53M;0,0052
21/10/2016;64108;63838;64372;63379;3,78M;0,0042
24/10/2016;64060;64141;64691;63914;3,78M;-0,0008
25/10/2016;63866;64059;64266;63248;4,04M;-0,003
26/10/2016;63826;63860;63924;63084;4,43M;-0,0006
27/10/2016;64250;63827;64609;63827;3,70M;0,0066
28/10/2016;64308;64251;64728;63778;3,91M;0,0009
31/10/2016;64925;64312;65054;64312;3,93M;0,0096
01/11/2016;63326;64922;65291;63019;4,64M;-0,0246
03/11/2016;61750;63325;63524;61750;4,25M;-0,0249
04/11/2016;61598;61749;62699;61491;4,10M;-0,0025
07/11/2016;64052;61601;64193;61601;3,43M;0,0398
08/11/2016;64158;64052;64767;63381;3,37M;0,0017
09/11/2016;63258;64157;64358;61794;5,80M;-0,014
10/11/2016;61201;63261;63903;60553;7,86M;-0,0325
11/11/2016;59184;61199;61626;58921;7,81M;-0,033
14/11/2016;59657;59183;59961;58322;5,58M;0,008
16/11/2016;60759;59659;60915;59364;4,72M;0,0185
17/11/2016;59770;60763;61493;59746;3,64M;-0,0163
18/11/2016;59962;59770;60193;59327;3,57M;0,0032
21/11/2016;61070;59963;61070;59963;3,63M;0,0185
22/11/2016;61954;61072;62550;61072;4,11M;0,0145
23/11/2016;61986;61956;62046;61234;3,60M;0,0005
24/11/2016;61396;61999;62105;61392;1,65M;-0,0095
25/11/2016;61559;61394;61559;60573;2,74M;0,0027
28/11/2016;62856;61559;62934;61240;2,84M;0,0211
29/11/2016;60987;62859;62859;60980;3,53M;-0,0297
30/11/2016;61906;60994;62590;60994;4,73M;0,0151
01/12/2016;59507;61906;61911;59058;5,52M;-0,0388
02/12/2016;60316;59499;60379;58092;4,48M;0,0136
05/12/2016;59832;60322;60720;59635;2,95M;-0,008
06/12/2016;61088;59828;61235;59396;3,72M;0,021
07/12/2016;61414;61111;61918;61062;3,96M;0,0053
08/12/2016;60677;61430;61936;60499;3,03M;-0,012
09/12/2016;60501;60688;61129;60316;3,44M;-0,0029
12/12/2016;59179;60517;60517;59035;6,77M;-0,0219
13/12/2016;59281;59178;59946;58758;3,70M;0,0017
14/12/2016;58212;59280;59338;58212;3,98M;-0,018
15/12/2016;58396;58214;58635;57575;3,68M;0,0032
16/12/2016;58389;58398;59312;58365;3,80M;-0,0001
19/12/2016;57111;58390;58600;57109;3,50M;-0,0219
20/12/2016;57583;57116;57918;57038;2,76M;0,0083
21/12/2016;57647;57583;58049;57222;2,54M;0,0011
22/12/2016;57255;57646;57646;56829;2,90M;-0,0068
23/12/2016;57937;57255;58143;57255;2,22M;0,0119
26/12/2016;58620;57941;58781;57941;701,23K;0,0118
27/12/2016;58697;58627;59068;58402;1,67M;0,0013
28/12/2016;59782;58688;59911;58688;2,02M;0,0185
29/12/2016;60227;59782;60248;59278;2,19M;0,0075
02/01/2017;59589;60227;60227;59371;833,73K;-0,0106
03/01/2017;61814;59631;61815;59631;3,43M;0,0373
04/01/2017;61589;61811;61940;61302;2,93M;-0,0036
05/01/2017;62071;61594;62409;61594;3,42M;0,0078
06/01/2017;61665;62072;62072;61396;2,45M;-0,0065
09/01/2017;61700;61680;62112;61307;2,56M;0,0006
10/01/2017;62132;61710;62446;61710;2,70M;0,007
11/01/2017;62446;62134;62674;61665;3,24M;0,0051
12/01/2017;63954;62448;64342;62448;4,68M;0,0241
13/01/2017;63652;63940;64092;63366;2,82M;-0,0047
16/01/2017;63831;63652;64014;63556;1,82M;0,0028
17/01/2017;64354;63827;64658;63456;3,02M;0,0082
18/01/2017;64150;64360;64680;64063;3,10M;-0,0032
19/01/2017;63951;64145;64456;63574;2,96M;-0,0031
20/01/2017;64521;63951;64694;63951;3,52M;0,0089
23/01/2017;65749;64519;65816;64500;3,05M;0,019
24/01/2017;65840;65752;66173;65615;3,97M;0,0014
26/01/2017;66191;65842;66594;65842;3,60M;0,0053
27/01/2017;66034;66195;66242;65876;2,66M;-0,0024
30/01/2017;64302;66025;66025;64165;2,33M;-0,0262
31/01/2017;64671;64310;64901;64284;2,82M;0,0057
01/02/2017;64836;64687;65594;64687;3,31M;0,0026
02/02/2017;64578;64835;65132;64163;3,05M;-0,004
03/02/2017;64954;64579;65387;64264;3,59M;0,0058
06/02/2017;63993;64957;65327;63933;2,63M;-0,0148
07/02/2017;64199;64022;64815;63938;2,86M;0,0032
08/02/2017;64835;64200;64835;63740;3,24M;0,0099
